l3_0_0, 0.4205589785047989
l3_0_1, -0.9724152383087714
l3_0_2, 0.2574134343558338
l3_0_3, -0.92573509322646
l3_0_4, -0.6107419059906947
l3_0_5, -0.6179684376984379
l3_0_6, -0.7007288164561346
l3_0_7, -0.9634276636899938
l3_0_8, -0.27470407560945137
l3_0_9, 1.0435220306048736
l3_0_10, -0.3809212444277966
l3_0_11, -0.049651691958255424
l3_0_12, 1.06499243629723
l3_0_13, -0.3103434739072815
l3_0_14, -2.1814857554142385e-07
l3_0_15, 0.12945591305444268
l3_0_16, -0.9535911418071403
l3_0_17, 0.45863160717161705
l3_0_18, -0.6164418201878894
l3_0_19, 0.5381857815366741
l3_0_20, 5.514275525718809e-09
l3_0_21, 0.9350075841810639
l3_0_22, -0.9246320411301239
l3_0_23, 0.9438648229714093
l3_0_24, -0.48280688004047284
l3_0_25, 0.31162066967806396
l3_0_26, 0.44717640881826487
l3_0_27, -0.7347959790233326
l3_0_28, -4.4462768487370617e-07
l3_0_29, 0.36769249258840114
l3_0_30, 1.0297012912973251
l3_0_31, -0.2653192483874822
l3_0_32, 0.0678996056800183
l3_0_33, -0.059122986173525
l3_0_34, -0.02214756390192362
l3_0_35, 0.07179667027400026
l3_0_36, -0.02643585141759982
l3_0_37, 0.008641892977904816
l3_0_38, -0.015789946800427387
l3_0_39, 0.01178027979421063
l3_0_40, -0.014542712880369978
l3_0_41, -0.03437512748773814
l3_0_42, 0.025010024648038046
l3_0_43, -0.024675839872598474
l3_0_44, 0.00854375736456386
l3_0_45, -0.06890434182102287
l3_0_46, -0.053721348318595916
l3_0_47, 0.013865084889238266
l3_0_48, 0.002558122582890064
l3_0_49, 0.06382028164503713
l3_0_50, -0.015065928849639632
l3_0_51, 0.0011383524619648579
l3_0_52, 0.014046220064549895
l3_0_53, -0.058065013161067824
l3_0_54, 0.033309382175429704
l3_0_55, -0.01657705574495109
l3_0_56, 0.023658110620221058
l3_0_57, 0.038865997718028296
l3_0_58, 0.013298372154238224
l3_0_59, 0.01596996963051731
l3_0_60, -0.011755719035325192
l3_0_61, 0.001267957777302248
l3_0_62, 0.03446474334266837
l3_0_63, -0.009465395141727277
l3_1_0, -0.9877093626928691
l3_1_1, -0.958535008098573
l3_1_2, -0.3382870981205218
l3_1_3, -0.8691203282108011
l3_1_4, 0.9476827723799903
l3_1_5, -0.9893207214512183
l3_1_6, -0.9216713474253293
l3_1_7, -0.9769349857970941
l3_1_8, -1.0425327322088824
l3_1_9, -0.9131547612459873
l3_1_10, -1.2437674257507345e-07
l3_1_11, 1.0078572268087118
l3_1_12, -0.7824465735105747
l3_1_13, -1.0580385876347053e-06
l3_1_14, 0.9080951068770026
l3_1_15, -0.6008262660128318
l3_1_16, -0.3717487570677512
l3_1_17, -0.28373896341600785
l3_1_18, 0.28817729718979246
l3_1_19, -0.5713836604166632
l3_1_20, 0.9092381289746915
l3_1_21, 0.9227251861729912
l3_1_22, -1.0568593872388028
l3_1_23, -0.8920442447008806
l3_1_24, -1.0163376858194735
l3_1_25, -1.0815900956594031
l3_1_26, 0.564369535076755
